2023-07-08 13:10:59,831 INFO  - Initialize application (at simulation time 8.000,000,000 s)
2023-07-08 13:11:00,012 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 97.301,400,000 s)
2023-07-08 13:11:00,012 INFO  - VEHICLE:veh_0 (at simulation time 97.400,400,000 s)
2023-07-08 13:11:00,012 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 97.400,400,000 s)
2023-07-08 13:11:00,012 INFO  - VEHICLE:veh_0 (at simulation time 97.501,900,000 s)
2023-07-08 13:11:00,012 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 97.501,900,000 s)
2023-07-08 13:11:00,012 INFO  - VEHICLE:veh_0 (at simulation time 97.602,400,000 s)
2023-07-08 13:11:00,012 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 97.602,400,000 s)
2023-07-08 13:11:00,012 INFO  - VEHICLE:veh_0 (at simulation time 97.700,900,000 s)
2023-07-08 13:11:00,012 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 97.700,900,000 s)
2023-07-08 13:11:00,012 INFO  - VEHICLE:veh_0 (at simulation time 97.800,400,000 s)
2023-07-08 13:11:00,012 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 97.800,400,000 s)
2023-07-08 13:11:00,012 INFO  - VEHICLE:veh_0 (at simulation time 97.902,400,000 s)
2023-07-08 13:11:00,012 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 97.902,400,000 s)
2023-07-08 13:11:00,013 INFO  - VEHICLE:veh_0 (at simulation time 98.000,400,000 s)
2023-07-08 13:11:00,013 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.000,400,000 s)
2023-07-08 13:11:00,013 INFO  - VEHICLE:veh_0 (at simulation time 98.102,400,000 s)
2023-07-08 13:11:00,013 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.102,400,000 s)
2023-07-08 13:11:00,014 INFO  - VEHICLE:veh_0 (at simulation time 98.201,400,000 s)
2023-07-08 13:11:00,014 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.201,400,000 s)
2023-07-08 13:11:00,014 INFO  - VEHICLE:veh_0 (at simulation time 98.302,400,000 s)
2023-07-08 13:11:00,014 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.302,400,000 s)
2023-07-08 13:11:00,014 INFO  - VEHICLE:veh_0 (at simulation time 98.400,900,000 s)
2023-07-08 13:11:00,014 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.400,900,000 s)
2023-07-08 13:11:00,014 INFO  - VEHICLE:veh_0 (at simulation time 98.502,400,000 s)
2023-07-08 13:11:00,014 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.502,400,000 s)
2023-07-08 13:11:00,014 INFO  - VEHICLE:veh_0 (at simulation time 98.602,400,000 s)
2023-07-08 13:11:00,014 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.602,400,000 s)
2023-07-08 13:11:00,014 INFO  - VEHICLE:veh_0 (at simulation time 98.700,900,000 s)
2023-07-08 13:11:00,014 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.700,900,000 s)
2023-07-08 13:11:00,014 INFO  - VEHICLE:veh_0 (at simulation time 98.801,900,000 s)
2023-07-08 13:11:00,014 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.801,900,000 s)
2023-07-08 13:11:00,014 INFO  - VEHICLE:veh_0 (at simulation time 98.902,400,000 s)
2023-07-08 13:11:00,014 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 98.902,400,000 s)
2023-07-08 13:11:00,015 INFO  - VEHICLE:veh_0 (at simulation time 99.002,400,000 s)
2023-07-08 13:11:00,015 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.002,400,000 s)
2023-07-08 13:11:00,015 INFO  - VEHICLE:veh_0 (at simulation time 99.100,900,000 s)
2023-07-08 13:11:00,015 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.100,900,000 s)
2023-07-08 13:11:00,015 INFO  - VEHICLE:veh_0 (at simulation time 99.201,900,000 s)
2023-07-08 13:11:00,016 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.201,900,000 s)
2023-07-08 13:11:00,016 INFO  - VEHICLE:veh_0 (at simulation time 99.302,400,000 s)
2023-07-08 13:11:00,016 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.302,400,000 s)
2023-07-08 13:11:00,016 INFO  - VEHICLE:veh_0 (at simulation time 99.402,400,000 s)
2023-07-08 13:11:00,016 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.402,400,000 s)
2023-07-08 13:11:00,016 INFO  - VEHICLE:veh_0 (at simulation time 99.501,900,000 s)
2023-07-08 13:11:00,016 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.501,900,000 s)
2023-07-08 13:11:00,016 INFO  - VEHICLE:veh_0 (at simulation time 99.601,400,000 s)
2023-07-08 13:11:00,016 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.601,400,000 s)
2023-07-08 13:11:00,016 INFO  - VEHICLE:veh_0 (at simulation time 99.701,400,000 s)
2023-07-08 13:11:00,016 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.701,400,000 s)
2023-07-08 13:11:00,016 INFO  - VEHICLE:veh_0 (at simulation time 99.801,400,000 s)
2023-07-08 13:11:00,016 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.801,400,000 s)
2023-07-08 13:11:00,016 INFO  - VEHICLE:veh_0 (at simulation time 99.902,400,000 s)
2023-07-08 13:11:00,016 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 99.902,400,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.000,900,000 s)
2023-07-08 13:11:00,019 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.000,900,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.101,400,000 s)
2023-07-08 13:11:00,019 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.101,400,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.202,400,000 s)
2023-07-08 13:11:00,019 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.202,400,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.300,900,000 s)
2023-07-08 13:11:00,019 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.300,900,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.402,400,000 s)
2023-07-08 13:11:00,019 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.402,400,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.500,400,000 s)
2023-07-08 13:11:00,019 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.500,400,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.600,400,000 s)
2023-07-08 13:11:00,019 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.600,400,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.700,400,000 s)
2023-07-08 13:11:00,019 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.700,400,000 s)
2023-07-08 13:11:00,019 INFO  - VEHICLE:veh_0 (at simulation time 100.801,900,000 s)
2023-07-08 13:11:00,020 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.801,900,000 s)
2023-07-08 13:11:00,020 INFO  - VEHICLE:veh_0 (at simulation time 100.900,400,000 s)
2023-07-08 13:11:00,020 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330221,alt=0.00} (at simulation time 100.900,400,000 s)
2023-07-08 13:11:00,021 INFO  - VEHICLE:veh_0 (at simulation time 101.001,400,000 s)
2023-07-08 13:11:00,021 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.001,400,000 s)
2023-07-08 13:11:00,021 INFO  - VEHICLE:veh_0 (at simulation time 101.102,400,000 s)
2023-07-08 13:11:00,021 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.102,400,000 s)
2023-07-08 13:11:00,021 INFO  - VEHICLE:veh_0 (at simulation time 101.202,400,000 s)
2023-07-08 13:11:00,021 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.202,400,000 s)
2023-07-08 13:11:00,021 INFO  - VEHICLE:veh_0 (at simulation time 101.300,400,000 s)
2023-07-08 13:11:00,021 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.300,400,000 s)
2023-07-08 13:11:00,021 INFO  - VEHICLE:veh_0 (at simulation time 101.402,400,000 s)
2023-07-08 13:11:00,021 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.402,400,000 s)
2023-07-08 13:11:00,021 INFO  - VEHICLE:veh_0 (at simulation time 101.501,400,000 s)
2023-07-08 13:11:00,021 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.501,400,000 s)
2023-07-08 13:11:00,021 INFO  - VEHICLE:veh_0 (at simulation time 101.601,900,000 s)
2023-07-08 13:11:00,021 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.601,900,000 s)
2023-07-08 13:11:00,022 INFO  - VEHICLE:veh_0 (at simulation time 101.702,400,000 s)
2023-07-08 13:11:00,022 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.702,400,000 s)
2023-07-08 13:11:00,022 INFO  - VEHICLE:veh_0 (at simulation time 101.800,900,000 s)
2023-07-08 13:11:00,022 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.800,900,000 s)
2023-07-08 13:11:00,022 INFO  - VEHICLE:veh_0 (at simulation time 101.900,400,000 s)
2023-07-08 13:11:00,022 INFO  - GEOLOCATION:GeoPoint{lat=52.513039,lon=13.330232,alt=0.00} (at simulation time 101.900,400,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.001,400,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.001,400,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.100,400,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.100,400,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.200,900,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.200,900,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.300,900,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.300,900,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.401,900,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.401,900,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.501,900,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.501,900,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.600,900,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.600,900,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.701,400,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.701,400,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.801,400,000 s)
2023-07-08 13:11:00,023 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.801,400,000 s)
2023-07-08 13:11:00,023 INFO  - VEHICLE:veh_0 (at simulation time 102.900,400,000 s)
2023-07-08 13:11:00,024 INFO  - GEOLOCATION:GeoPoint{lat=52.513041,lon=13.330265,alt=0.00} (at simulation time 102.900,400,000 s)
2023-07-08 13:11:00,024 INFO  - VEHICLE:veh_0 (at simulation time 103.002,400,000 s)
2023-07-08 13:11:00,024 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.002,400,000 s)
2023-07-08 13:11:00,024 INFO  - VEHICLE:veh_0 (at simulation time 103.100,400,000 s)
2023-07-08 13:11:00,024 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.100,400,000 s)
2023-07-08 13:11:00,024 INFO  - VEHICLE:veh_0 (at simulation time 103.200,900,000 s)
2023-07-08 13:11:00,025 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.200,900,000 s)
2023-07-08 13:11:00,025 INFO  - VEHICLE:veh_0 (at simulation time 103.301,400,000 s)
2023-07-08 13:11:00,025 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.301,400,000 s)
2023-07-08 13:11:00,025 INFO  - VEHICLE:veh_0 (at simulation time 103.402,400,000 s)
2023-07-08 13:11:00,025 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.402,400,000 s)
2023-07-08 13:11:00,025 INFO  - VEHICLE:veh_0 (at simulation time 103.502,400,000 s)
2023-07-08 13:11:00,025 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.502,400,000 s)
2023-07-08 13:11:00,025 INFO  - VEHICLE:veh_0 (at simulation time 103.601,900,000 s)
2023-07-08 13:11:00,025 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.601,900,000 s)
2023-07-08 13:11:00,025 INFO  - VEHICLE:veh_0 (at simulation time 103.702,400,000 s)
2023-07-08 13:11:00,025 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.702,400,000 s)
2023-07-08 13:11:00,026 INFO  - VEHICLE:veh_0 (at simulation time 103.802,400,000 s)
2023-07-08 13:11:00,026 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.802,400,000 s)
2023-07-08 13:11:00,026 INFO  - VEHICLE:veh_0 (at simulation time 103.902,400,000 s)
2023-07-08 13:11:00,026 INFO  - GEOLOCATION:GeoPoint{lat=52.513044,lon=13.330315,alt=0.00} (at simulation time 103.902,400,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.001,900,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.001,900,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.101,400,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.101,400,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.201,400,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.201,400,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.300,900,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.300,900,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.402,400,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.402,400,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.502,400,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.502,400,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.602,400,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.602,400,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.700,400,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.700,400,000 s)
2023-07-08 13:11:00,027 INFO  - VEHICLE:veh_0 (at simulation time 104.802,400,000 s)
2023-07-08 13:11:00,027 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.802,400,000 s)
2023-07-08 13:11:00,028 INFO  - VEHICLE:veh_0 (at simulation time 104.901,900,000 s)
2023-07-08 13:11:00,028 INFO  - GEOLOCATION:GeoPoint{lat=52.513048,lon=13.330383,alt=0.00} (at simulation time 104.901,900,000 s)
2023-07-08 13:11:00,031 INFO  - VEHICLE:veh_0 (at simulation time 105.001,400,000 s)
2023-07-08 13:11:00,031 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.001,400,000 s)
2023-07-08 13:11:00,031 INFO  - VEHICLE:veh_0 (at simulation time 105.100,900,000 s)
2023-07-08 13:11:00,031 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.100,900,000 s)
2023-07-08 13:11:00,031 INFO  - VEHICLE:veh_0 (at simulation time 105.201,400,000 s)
2023-07-08 13:11:00,031 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.201,400,000 s)
2023-07-08 13:11:00,031 INFO  - VEHICLE:veh_0 (at simulation time 105.301,400,000 s)
2023-07-08 13:11:00,031 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.301,400,000 s)
2023-07-08 13:11:00,031 INFO  - VEHICLE:veh_0 (at simulation time 105.401,400,000 s)
2023-07-08 13:11:00,031 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.401,400,000 s)
2023-07-08 13:11:00,031 INFO  - VEHICLE:veh_0 (at simulation time 105.501,400,000 s)
2023-07-08 13:11:00,032 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.501,400,000 s)
2023-07-08 13:11:00,032 INFO  - VEHICLE:veh_0 (at simulation time 105.600,900,000 s)
2023-07-08 13:11:00,032 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.600,900,000 s)
2023-07-08 13:11:00,032 INFO  - VEHICLE:veh_0 (at simulation time 105.702,400,000 s)
2023-07-08 13:11:00,032 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.702,400,000 s)
2023-07-08 13:11:00,032 INFO  - VEHICLE:veh_0 (at simulation time 105.800,400,000 s)
2023-07-08 13:11:00,032 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.800,400,000 s)
2023-07-08 13:11:00,032 INFO  - VEHICLE:veh_0 (at simulation time 105.901,400,000 s)
2023-07-08 13:11:00,032 INFO  - GEOLOCATION:GeoPoint{lat=52.513053,lon=13.330470,alt=0.00} (at simulation time 105.901,400,000 s)
2023-07-08 13:11:00,033 INFO  - VEHICLE:veh_0 (at simulation time 106.001,400,000 s)
2023-07-08 13:11:00,033 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.001,400,000 s)
2023-07-08 13:11:00,033 INFO  - VEHICLE:veh_0 (at simulation time 106.101,900,000 s)
2023-07-08 13:11:00,033 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.101,900,000 s)
2023-07-08 13:11:00,034 INFO  - VEHICLE:veh_0 (at simulation time 106.201,900,000 s)
2023-07-08 13:11:00,034 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.201,900,000 s)
2023-07-08 13:11:00,034 INFO  - VEHICLE:veh_0 (at simulation time 106.300,900,000 s)
2023-07-08 13:11:00,034 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.300,900,000 s)
2023-07-08 13:11:00,034 INFO  - VEHICLE:veh_0 (at simulation time 106.402,400,000 s)
2023-07-08 13:11:00,034 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.402,400,000 s)
2023-07-08 13:11:00,034 INFO  - VEHICLE:veh_0 (at simulation time 106.502,400,000 s)
2023-07-08 13:11:00,034 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.502,400,000 s)
2023-07-08 13:11:00,034 INFO  - VEHICLE:veh_0 (at simulation time 106.602,400,000 s)
2023-07-08 13:11:00,034 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.602,400,000 s)
2023-07-08 13:11:00,034 INFO  - VEHICLE:veh_0 (at simulation time 106.700,900,000 s)
2023-07-08 13:11:00,034 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.700,900,000 s)
2023-07-08 13:11:00,034 INFO  - VEHICLE:veh_0 (at simulation time 106.801,900,000 s)
2023-07-08 13:11:00,035 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.801,900,000 s)
2023-07-08 13:11:00,035 INFO  - VEHICLE:veh_0 (at simulation time 106.902,400,000 s)
2023-07-08 13:11:00,035 INFO  - GEOLOCATION:GeoPoint{lat=52.513060,lon=13.330572,alt=0.00} (at simulation time 106.902,400,000 s)
2023-07-08 13:11:00,036 INFO  - VEHICLE:veh_0 (at simulation time 107.000,400,000 s)
2023-07-08 13:11:00,036 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.000,400,000 s)
2023-07-08 13:11:00,036 INFO  - VEHICLE:veh_0 (at simulation time 107.100,400,000 s)
2023-07-08 13:11:00,036 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.100,400,000 s)
2023-07-08 13:11:00,036 INFO  - VEHICLE:veh_0 (at simulation time 107.202,400,000 s)
2023-07-08 13:11:00,036 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.202,400,000 s)
2023-07-08 13:11:00,036 INFO  - VEHICLE:veh_0 (at simulation time 107.301,900,000 s)
2023-07-08 13:11:00,036 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.301,900,000 s)
2023-07-08 13:11:00,036 INFO  - VEHICLE:veh_0 (at simulation time 107.402,400,000 s)
2023-07-08 13:11:00,036 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.402,400,000 s)
2023-07-08 13:11:00,036 INFO  - VEHICLE:veh_0 (at simulation time 107.500,400,000 s)
2023-07-08 13:11:00,036 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.500,400,000 s)
2023-07-08 13:11:00,037 INFO  - VEHICLE:veh_0 (at simulation time 107.601,400,000 s)
2023-07-08 13:11:00,037 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.601,400,000 s)
2023-07-08 13:11:00,037 INFO  - VEHICLE:veh_0 (at simulation time 107.701,900,000 s)
2023-07-08 13:11:00,037 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.701,900,000 s)
2023-07-08 13:11:00,037 INFO  - VEHICLE:veh_0 (at simulation time 107.801,900,000 s)
2023-07-08 13:11:00,037 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.801,900,000 s)
2023-07-08 13:11:00,037 INFO  - VEHICLE:veh_0 (at simulation time 107.901,400,000 s)
2023-07-08 13:11:00,037 INFO  - GEOLOCATION:GeoPoint{lat=52.513068,lon=13.330694,alt=0.00} (at simulation time 107.901,400,000 s)
2023-07-08 13:11:00,038 INFO  - VEHICLE:veh_0 (at simulation time 108.000,900,000 s)
2023-07-08 13:11:00,038 INFO  - GEOLOCATION:GeoPoint{lat=52.513077,lon=13.330828,alt=0.00} (at simulation time 108.000,900,000 s)
2023-07-08 13:11:00,038 INFO  - VEHICLE:veh_0 (at simulation time 108.100,400,000 s)
2023-07-08 13:11:00,038 INFO  - GEOLOCATION:GeoPoint{lat=52.513077,lon=13.330828,alt=0.00} (at simulation time 108.100,400,000 s)
2023-07-08 13:11:00,038 INFO  - VEHICLE:veh_0 (at simulation time 108.202,400,000 s)
2023-07-08 13:11:00,038 INFO  - GEOLOCATION:GeoPoint{lat=52.513077,lon=13.330828,alt=0.00} (at simulation time 108.202,400,000 s)
